kmer_id	chromosome	bin_100kb	bin_start_0based	outside_broad_CenSat	exact_hits
k16_8320d364	chr16	506	50600000	0	11
k16_8320d364	chr16	507	50700000	0	16
k16_8320d364	chr16	508	50800000	0	16
k16_8320d364	chr16	509	50900000	0	18
k16_8320d364	chr16	510	51000000	0	18
k16_8320d364	chr16	511	51100000	0	18
k16_8320d364	chr16	512	51200000	0	19
k16_8320d364	chr16	513	51300000	0	16
k16_8320d364	chr16	514	51400000	0	18
k16_8320d364	chr16	515	51500000	0	15
k16_8320d364	chr16	516	51600000	0	16
k16_8320d364	chr16	517	51700000	0	15
k16_8320d364	chr16	518	51800000	0	16
k16_8320d364	chr16	519	51900000	0	18
k16_8320d364	chr16	520	52000000	0	15
k16_8320d364	chr16	521	52100000	0	10
k16_83415831	chr9	484	48400000	0	2
k16_83415831	chr9	485	48500000	0	3
k16_83415831	chr9	492	49200000	0	1
k16_83415831	chr9	495	49500000	0	5
k16_83415831	chr9	496	49600000	0	2
k16_83415831	chr9	499	49900000	0	1
k16_83415831	chr9	500	50000000	0	1
k16_83415831	chr9	502	50200000	0	1
k16_83415831	chr9	503	50300000	0	1
k16_83415831	chr9	505	50500000	0	1
k16_83415831	chr9	507	50700000	0	1
k16_83415831	chr9	508	50800000	0	1
k16_83415831	chr9	509	50900000	0	1
k16_83415831	chr9	512	51200000	0	5
k16_83415831	chr9	513	51300000	0	2
k16_83415831	chr9	516	51600000	0	6
k16_83415831	chr9	517	51700000	0	9
k16_83415831	chr9	518	51800000	0	1
k16_83415831	chr9	519	51900000	0	1
k16_83415831	chr9	522	52200000	0	3
k16_83415831	chr9	524	52400000	0	2
k16_83415831	chr9	526	52600000	0	1
k16_83415831	chr9	528	52800000	0	2
k16_83415831	chr9	533	53300000	0	1
k16_83415831	chr9	534	53400000	0	1
k16_83415831	chr9	535	53500000	0	1
k16_83415831	chr9	536	53600000	0	1
k16_83415831	chr9	538	53800000	0	1
k16_83415831	chr9	539	53900000	0	1
k16_83415831	chr9	540	54000000	0	1
k16_83415831	chr9	541	54100000	0	1
k16_83415831	chr9	543	54300000	0	2
k16_83415831	chr9	545	54500000	0	1
k16_83415831	chr9	549	54900000	0	1
k16_83415831	chr9	550	55000000	0	1
k16_83415831	chr9	553	55300000	0	1
k16_83415831	chr9	556	55600000	0	1
k16_83415831	chr9	560	56000000	0	3
k16_83415831	chr9	562	56200000	0	1
k16_83415831	chr9	566	56600000	0	1
k16_83415831	chr9	567	56700000	0	1
k16_83415831	chr9	568	56800000	0	2
k16_83415831	chr9	577	57700000	0	5
k16_83415831	chr9	585	58500000	0	1
k16_83415831	chr9	588	58800000	0	3
k16_83415831	chr9	592	59200000	0	5
k16_83415831	chr9	594	59400000	0	1
k16_83415831	chr9	595	59500000	0	1
k16_83415831	chr9	606	60600000	0	1
k16_83415831	chr9	609	60900000	0	1
k16_83415831	chr9	611	61100000	0	1
k16_83415831	chr9	612	61200000	0	1
k16_83415831	chr9	613	61300000	0	1
k16_83415831	chr9	615	61500000	0	2
k16_83415831	chr9	621	62100000	0	2
k16_83415831	chr9	622	62200000	0	1
k16_83415831	chr9	623	62300000	0	1
k16_83415831	chr9	626	62600000	0	2
k16_83415831	chr9	629	62900000	0	2
k16_83415831	chr9	631	63100000	0	2
k16_83415831	chr9	633	63300000	0	1
k16_83415831	chr9	636	63600000	0	3
k16_83415831	chr9	639	63900000	0	4
k16_83415831	chr9	642	64200000	0	2
k16_83415831	chr9	650	65000000	0	1
k16_83415831	chr9	655	65500000	0	1
k16_83415831	chr9	656	65600000	0	1
k16_83415831	chr9	659	65900000	0	1
k16_83415831	chr9	662	66200000	0	1
k16_83415831	chr9	666	66600000	0	2
k16_83415831	chr9	668	66800000	0	1
k16_83415831	chr9	673	67300000	0	2
k16_83415831	chr9	674	67400000	0	2
k16_83415831	chr9	683	68300000	0	4
k16_83415831	chr9	684	68400000	0	1
k16_83415831	chr9	691	69100000	0	1
k16_83415831	chr9	694	69400000	0	3
k16_83415831	chr9	698	69800000	0	5
k16_83415831	chr9	700	70000000	0	1
k16_83415831	chr9	712	71200000	0	1
k16_83415831	chr9	715	71500000	0	2
k16_83415831	chr9	719	71900000	0	1
k16_83415831	chr9	725	72500000	0	1
k16_83415831	chr9	737	73700000	0	2
k16_83415831	chr9	741	74100000	0	2
k16_83415831	chr9	746	74600000	0	2
k16_83415831	chr9	749	74900000	0	1
k16_83415831	chr9	750	75000000	0	1
k16_83415831	chr9	755	75500000	0	1
k16_83415831	chr9	759	75900000	0	1
k16_83415831	chr9	764	76400000	0	4
k16_8b53d0e1	chr1	1269	126900000	0	1
k16_8b53d0e1	chr1	1271	127100000	0	2
k16_8b53d0e1	chr1	1287	128700000	0	2
k16_8b53d0e1	chr1	1288	128800000	0	1
k16_8b53d0e1	chr1	1290	129000000	0	3
k16_8b53d0e1	chr1	1296	129600000	0	1
k16_8b53d0e1	chr1	1421	142100000	0	1
k16_8b53d0e1	chr2	893	89300000	0	2
k16_8b53d0e1	chr2	898	89800000	0	1
k16_8b53d0e1	chr2	903	90300000	0	2
k16_8b53d0e1	chr2	914	91400000	0	2
k16_8b53d0e1	chr2	922	92200000	0	1
k16_8b53d0e1	chr2	1416	141600000	1	1
k16_8b53d0e1	chr7	588	58800000	0	1
k16_8b53d0e1	chr7	589	58900000	0	1
k16_8b53d0e1	chr7	592	59200000	0	1
k16_8b53d0e1	chr7	593	59300000	0	2
k16_8b53d0e1	chr7	600	60000000	0	1
k16_8b53d0e1	chr8	931	93100000	1	1
k16_8b53d0e1	chr9	449	44900000	0	1
k16_8b53d0e1	chr10	420	42000000	0	1
k16_8b53d0e1	chr10	425	42500000	0	7
k16_8b53d0e1	chr10	426	42600000	0	7
k16_8b53d0e1	chr10	427	42700000	0	11
k16_8b53d0e1	chr10	429	42900000	0	2
k16_8b53d0e1	chr16	378	37800000	0	1
k16_8b53d0e1	chr16	392	39200000	0	1
k16_8b53d0e1	chr16	395	39500000	0	4
k16_8b53d0e1	chr16	396	39600000	0	12
k16_8b53d0e1	chr16	397	39700000	0	12
k16_8b53d0e1	chr16	398	39800000	0	9
k16_8b53d0e1	chr16	399	39900000	0	11
k16_8b53d0e1	chr16	400	40000000	0	12
k16_8b53d0e1	chr16	401	40100000	0	9
k16_8b53d0e1	chr16	402	40200000	0	14
k16_8b53d0e1	chr16	403	40300000	0	9
k16_8b53d0e1	chr16	404	40400000	0	11
k16_8b53d0e1	chr16	405	40500000	0	8
k16_8b53d0e1	chr16	406	40600000	0	11
k16_8b53d0e1	chr16	407	40700000	0	11
k16_8b53d0e1	chr16	408	40800000	0	13
k16_8b53d0e1	chr16	409	40900000	0	8
k16_8b53d0e1	chr16	410	41000000	0	16
k16_8b53d0e1	chr16	411	41100000	0	15
k16_8b53d0e1	chr16	412	41200000	0	13
k16_8b53d0e1	chr16	413	41300000	0	13
k16_8b53d0e1	chr16	414	41400000	0	7
k16_8b53d0e1	chr16	415	41500000	0	15
k16_8b53d0e1	chr16	416	41600000	0	15
k16_8b53d0e1	chr16	417	41700000	0	14
k16_8b53d0e1	chr16	418	41800000	0	11
k16_8b53d0e1	chr16	419	41900000	0	9
k16_8b53d0e1	chr16	420	42000000	0	12
k16_8b53d0e1	chr16	421	42100000	0	13
k16_8b53d0e1	chr16	422	42200000	0	15
k16_8b53d0e1	chr16	423	42300000	0	16
k16_8b53d0e1	chr16	424	42400000	0	15
k16_8b53d0e1	chr16	425	42500000	0	15
k16_8b53d0e1	chr16	426	42600000	0	9
k16_8b53d0e1	chr16	427	42700000	0	16
k16_8b53d0e1	chr16	428	42800000	0	16
k16_8b53d0e1	chr16	429	42900000	0	11
k16_8b53d0e1	chr16	430	43000000	0	10
k16_8b53d0e1	chr16	431	43100000	0	15
k16_8b53d0e1	chr16	432	43200000	0	11
k16_8b53d0e1	chr16	433	43300000	0	16
k16_8b53d0e1	chr16	434	43400000	0	14
k16_8b53d0e1	chr16	435	43500000	0	14
k16_8b53d0e1	chr16	436	43600000	0	12
k16_8b53d0e1	chr16	437	43700000	0	16
k16_8b53d0e1	chr16	438	43800000	0	13
k16_8b53d0e1	chr16	439	43900000	0	12
k16_8b53d0e1	chr16	440	44000000	0	15
k16_8b53d0e1	chr16	441	44100000	0	14
k16_8b53d0e1	chr16	442	44200000	0	11
k16_8b53d0e1	chr16	443	44300000	0	12
k16_8b53d0e1	chr16	444	44400000	0	13
k16_8b53d0e1	chr16	445	44500000	0	11
k16_8b53d0e1	chr16	446	44600000	0	15
k16_8b53d0e1	chr16	447	44700000	0	15
k16_8b53d0e1	chr16	448	44800000	0	15
k16_8b53d0e1	chr16	449	44900000	0	12
k16_8b53d0e1	chr16	450	45000000	0	13
k16_8b53d0e1	chr16	451	45100000	0	16
k16_8b53d0e1	chr16	452	45200000	0	13
k16_8b53d0e1	chr16	453	45300000	0	12
k16_8b53d0e1	chr16	454	45400000	0	15
k16_8b53d0e1	chr16	455	45500000	0	11
k16_8b53d0e1	chr16	456	45600000	0	13
k16_8b53d0e1	chr16	457	45700000	0	16
k16_8b53d0e1	chr16	458	45800000	0	14
k16_8b53d0e1	chr16	459	45900000	0	11
k16_8b53d0e1	chr16	460	46000000	0	17
k16_8b53d0e1	chr16	461	46100000	0	16
k16_8b53d0e1	chr16	462	46200000	0	13
k16_8b53d0e1	chr16	463	46300000	0	15
k16_8b53d0e1	chr16	464	46400000	0	10
k16_8b53d0e1	chr16	465	46500000	0	10
k16_8b53d0e1	chr16	466	46600000	0	13
k16_8b53d0e1	chr16	467	46700000	0	14
k16_8b53d0e1	chr16	468	46800000	0	16
k16_8b53d0e1	chr16	469	46900000	0	14
k16_8b53d0e1	chr16	470	47000000	0	12
k16_8b53d0e1	chr16	471	47100000	0	12
k16_8b53d0e1	chr16	472	47200000	0	17
k16_8b53d0e1	chr16	473	47300000	0	11
k16_8b53d0e1	chr16	474	47400000	0	12
k16_8b53d0e1	chr16	475	47500000	0	13
k16_8b53d0e1	chr16	476	47600000	0	16
k16_8b53d0e1	chr16	477	47700000	0	14
k16_8b53d0e1	chr16	478	47800000	0	13
k16_8b53d0e1	chr16	479	47900000	0	9
k16_8b53d0e1	chr16	480	48000000	0	14
k16_8b53d0e1	chr16	481	48100000	0	16
k16_8b53d0e1	chr16	482	48200000	0	11
k16_8b53d0e1	chr16	483	48300000	0	12
k16_8b53d0e1	chr16	484	48400000	0	15
k16_8b53d0e1	chr16	485	48500000	0	8
k16_8b53d0e1	chr16	486	48600000	0	13
k16_8b53d0e1	chr16	487	48700000	0	18
k16_8b53d0e1	chr16	488	48800000	0	11
k16_8b53d0e1	chr16	489	48900000	0	9
k16_8b53d0e1	chr16	490	49000000	0	11
k16_8b53d0e1	chr16	491	49100000	0	7
k16_8b53d0e1	chr16	492	49200000	0	12
k16_8b53d0e1	chr16	493	49300000	0	15
k16_8b53d0e1	chr16	494	49400000	0	14
k16_8b53d0e1	chr16	495	49500000	0	17
k16_8b53d0e1	chr16	496	49600000	0	15
k16_8b53d0e1	chr16	497	49700000	0	13
k16_8b53d0e1	chr16	498	49800000	0	12
k16_8b53d0e1	chr16	499	49900000	0	12
k16_8b53d0e1	chr16	500	50000000	0	12
k16_8b53d0e1	chr16	501	50100000	0	15
k16_8b53d0e1	chr16	502	50200000	0	14
k16_8b53d0e1	chr16	503	50300000	0	13
k16_8b53d0e1	chr16	504	50400000	0	12
k16_8b53d0e1	chr16	505	50500000	0	15
k16_8b53d0e1	chr16	506	50600000	0	9
k16_8b53d0e1	chr16	507	50700000	0	15
k16_8b53d0e1	chr16	508	50800000	0	14
k16_8b53d0e1	chr16	509	50900000	0	14
k16_8b53d0e1	chr16	510	51000000	0	11
k16_8b53d0e1	chr16	511	51100000	0	11
k16_8b53d0e1	chr16	512	51200000	0	13
k16_8b53d0e1	chr16	513	51300000	0	16
k16_8b53d0e1	chr16	514	51400000	0	12
k16_8b53d0e1	chr16	515	51500000	0	17
k16_8b53d0e1	chr16	516	51600000	0	17
k16_8b53d0e1	chr16	517	51700000	0	12
k16_8b53d0e1	chr16	518	51800000	0	13
k16_8b53d0e1	chr16	519	51900000	0	9
k16_8b53d0e1	chr16	520	52000000	0	13
k16_8b53d0e1	chr16	521	52100000	0	12
k16_8b53d0e1	chr16	522	52200000	0	1
k16_8b53d0e1	chr17	223	22300000	0	3
k16_8b53d0e1	chr21	64	6400000	0	1
k16_8b53d0e1	chr22	168	16800000	0	2
k16_8b53d0e1	chr22	169	16900000	0	1
k16_8ba0e809	chr1	1275	127500000	0	2
k16_8ba0e809	chr1	1286	128600000	0	2
k16_8ba0e809	chr2	1602	160200000	1	1
k16_8ba0e809	chr3	462	46200000	1	1
k16_8ba0e809	chr4	490	49000000	0	1
k16_8ba0e809	chr9	484	48400000	0	1
k16_8ba0e809	chr9	485	48500000	0	1
k16_8ba0e809	chr9	508	50800000	0	1
k16_8ba0e809	chr9	516	51600000	0	2
k16_8ba0e809	chr9	526	52600000	0	1
k16_8ba0e809	chr9	530	53000000	0	1
k16_8ba0e809	chr9	550	55000000	0	1
k16_8ba0e809	chr9	551	55100000	0	1
k16_8ba0e809	chr9	552	55200000	0	1
k16_8ba0e809	chr9	563	56300000	0	2
k16_8ba0e809	chr9	578	57800000	0	3
k16_8ba0e809	chr9	584	58400000	0	1
k16_8ba0e809	chr9	587	58700000	0	1
k16_8ba0e809	chr9	588	58800000	0	1
k16_8ba0e809	chr9	589	58900000	0	1
k16_8ba0e809	chr9	595	59500000	0	5
k16_8ba0e809	chr9	596	59600000	0	1
k16_8ba0e809	chr9	614	61400000	0	1
k16_8ba0e809	chr9	617	61700000	0	1
k16_8ba0e809	chr9	635	63500000	0	1
k16_8ba0e809	chr9	636	63600000	0	1
k16_8ba0e809	chr9	645	64500000	0	1
k16_8ba0e809	chr9	649	64900000	0	1
k16_8ba0e809	chr9	655	65500000	0	1
k16_8ba0e809	chr9	657	65700000	0	1
k16_8ba0e809	chr9	658	65800000	0	1
k16_8ba0e809	chr9	669	66900000	0	1
k16_8ba0e809	chr9	684	68400000	0	1
k16_8ba0e809	chr9	685	68500000	0	2
k16_8ba0e809	chr9	690	69000000	0	1
k16_8ba0e809	chr9	693	69300000	0	1
k16_8ba0e809	chr9	694	69400000	0	1
k16_8ba0e809	chr9	701	70100000	0	5
k16_8ba0e809	chr9	702	70200000	0	1
k16_8ba0e809	chr9	716	71600000	0	3
k16_8ba0e809	chr9	743	74300000	0	1
k16_8ba0e809	chr9	766	76600000	0	2
k16_8ba0e809	chr10	422	42200000	0	4
k16_8ba0e809	chr10	423	42300000	0	2
k16_8ba0e809	chr13	98	9800000	0	1
k16_8ba0e809	chr13	103	10300000	0	6
k16_8ba0e809	chr13	113	11300000	0	1
k16_8ba0e809	chr13	119	11900000	0	1
k16_8ba0e809	chr13	131	13100000	0	1
k16_8ba0e809	chr13	132	13200000	0	3
k16_8ba0e809	chr14	38	3800000	0	2
k16_8ba0e809	chr14	62	6200000	0	3
k16_8ba0e809	chr14	73	7300000	0	1
k16_8ba0e809	chr14	79	7900000	0	1
k16_8ba0e809	chr14	88	8800000	0	1
k16_8ba0e809	chr14	90	9000000	0	1
k16_8ba0e809	chr14	91	9100000	0	4
k16_8ba0e809	chr14	92	9200000	0	2
k16_8ba0e809	chr15	51	5100000	0	1
k16_8ba0e809	chr15	98	9800000	0	1
k16_8ba0e809	chr15	141	14100000	0	4
k16_8ba0e809	chr15	142	14200000	0	1
k16_8ba0e809	chr15	158	15800000	0	3
k16_8ba0e809	chr17	222	22200000	0	2
k16_8ba0e809	chr20	324	32400000	0	2
k16_8ba0e809	chr20	325	32500000	0	5
k16_8ba0e809	chr20	326	32600000	0	23
k16_8ba0e809	chr20	327	32700000	0	27
k16_8ba0e809	chr20	328	32800000	0	4
k16_8ba0e809	chr21	59	5900000	0	3
k16_8ba0e809	chr21	64	6400000	0	2
k16_8ba0e809	chr21	71	7100000	0	2
k16_8ba0e809	chr21	73	7300000	0	2
k16_8ba0e809	chr21	84	8400000	0	1
k16_8ba0e809	chr21	89	8900000	0	1
k16_8ba0e809	chr21	101	10100000	0	1
k16_8ba0e809	chr21	102	10200000	0	9
k16_8ba0e809	chr22	80	8000000	0	2
k16_8ba0e809	chr22	83	8300000	0	6
k16_8ba0e809	chr22	84	8400000	0	2
k16_8ba0e809	chr22	88	8800000	0	1
k16_8ba0e809	chr22	90	9000000	0	1
k16_8ba0e809	chr22	102	10200000	0	1
k16_8ba0e809	chr22	116	11600000	0	1
k16_8ba0e809	chr22	119	11900000	0	7
k16_8ba0e809	chr22	120	12000000	0	1
k16_8ba0e809	chrY	109	10900000	0	3
k16_8ba0e809	chrY	110	11000000	0	3
k16_8ba0e809	chrY	111	11100000	0	1
k16_8ba0e809	chrY	121	12100000	0	1
k16_8ba0e809	chrY	278	27800000	0	28
k16_8ba0e809	chrY	295	29500000	0	2
k16_8ba0e809	chrY	299	29900000	0	1
k16_8ba0e809	chrY	304	30400000	0	1
k16_8ba0e809	chrY	372	37200000	0	1
k16_8ba0e809	chrY	450	45000000	0	1
k16_8ba0e809	chrY	489	48900000	0	1
k16_8ba0e809	chrY	555	55500000	0	1
k16_8f53d4f9	chr1	1271	127100000	0	1
k16_8f53d4f9	chr1	1275	127500000	0	12
k16_8f53d4f9	chr1	1276	127600000	0	7
k16_8f53d4f9	chr1	1277	127700000	0	3
k16_8f53d4f9	chr1	1280	128000000	0	3
k16_8f53d4f9	chr1	1286	128600000	0	1
k16_8f53d4f9	chr1	1287	128700000	0	1
k16_8f53d4f9	chr1	1296	129600000	0	3
k16_8f53d4f9	chr1	1371	137100000	0	2
k16_8f53d4f9	chr1	1373	137300000	0	1
k16_8f53d4f9	chr2	893	89300000	0	4
k16_8f53d4f9	chr2	903	90300000	0	4
k16_8f53d4f9	chr3	954	95400000	0	6
k16_8f53d4f9	chr3	955	95500000	0	1
k16_8f53d4f9	chr4	490	49000000	0	5
k16_8f53d4f9	chr4	491	49100000	0	1
k16_8f53d4f9	chr4	495	49500000	0	1
k16_8f53d4f9	chr4	496	49600000	0	1
k16_8f53d4f9	chr5	496	49600000	0	17
k16_8f53d4f9	chr5	497	49700000	0	18
k16_8f53d4f9	chr5	498	49800000	0	26
k16_8f53d4f9	chr5	499	49900000	0	41
k16_8f53d4f9	chr7	583	58300000	0	9
k16_8f53d4f9	chr7	584	58400000	0	51
k16_8f53d4f9	chr7	585	58500000	0	11
k16_8f53d4f9	chr7	587	58700000	0	20
k16_8f53d4f9	chr7	589	58900000	0	18
k16_8f53d4f9	chr7	590	59000000	0	8
k16_8f53d4f9	chr8	1266	126600000	1	1
k16_8f53d4f9	chr9	484	48400000	0	4
k16_8f53d4f9	chr9	485	48500000	0	10
k16_8f53d4f9	chr9	486	48600000	0	14
k16_8f53d4f9	chr9	487	48700000	0	12
k16_8f53d4f9	chr9	488	48800000	0	1
k16_8f53d4f9	chr9	490	49000000	0	27
k16_8f53d4f9	chr9	491	49100000	0	167
k16_8f53d4f9	chr9	492	49200000	0	167
k16_8f53d4f9	chr9	493	49300000	0	247
k16_8f53d4f9	chr9	494	49400000	0	270
k16_8f53d4f9	chr9	495	49500000	0	281
k16_8f53d4f9	chr9	496	49600000	0	251
k16_8f53d4f9	chr9	497	49700000	0	267
k16_8f53d4f9	chr9	498	49800000	0	303
k16_8f53d4f9	chr9	499	49900000	0	302
k16_8f53d4f9	chr9	500	50000000	0	282
k16_8f53d4f9	chr9	501	50100000	0	298
k16_8f53d4f9	chr9	502	50200000	0	291
k16_8f53d4f9	chr9	503	50300000	0	286
k16_8f53d4f9	chr9	504	50400000	0	274
k16_8f53d4f9	chr9	505	50500000	0	294
k16_8f53d4f9	chr9	506	50600000	0	307
k16_8f53d4f9	chr9	507	50700000	0	288
k16_8f53d4f9	chr9	508	50800000	0	298
k16_8f53d4f9	chr9	509	50900000	0	264
k16_8f53d4f9	chr9	510	51000000	0	268
k16_8f53d4f9	chr9	511	51100000	0	260
k16_8f53d4f9	chr9	512	51200000	0	254
k16_8f53d4f9	chr9	513	51300000	0	198
k16_8f53d4f9	chr9	514	51400000	0	262
k16_8f53d4f9	chr9	515	51500000	0	264
k16_8f53d4f9	chr9	516	51600000	0	263
k16_8f53d4f9	chr9	517	51700000	0	263
k16_8f53d4f9	chr9	518	51800000	0	294
k16_8f53d4f9	chr9	519	51900000	0	305
k16_8f53d4f9	chr9	520	52000000	0	271
k16_8f53d4f9	chr9	521	52100000	0	273
k16_8f53d4f9	chr9	522	52200000	0	217
k16_8f53d4f9	chr9	523	52300000	0	181
k16_8f53d4f9	chr9	524	52400000	0	194
k16_8f53d4f9	chr9	525	52500000	0	209
k16_8f53d4f9	chr9	526	52600000	0	272
k16_8f53d4f9	chr9	527	52700000	0	281
k16_8f53d4f9	chr9	528	52800000	0	250
k16_8f53d4f9	chr9	529	52900000	0	196
k16_8f53d4f9	chr9	530	53000000	0	262
k16_8f53d4f9	chr9	531	53100000	0	260
k16_8f53d4f9	chr9	532	53200000	0	230
k16_8f53d4f9	chr9	533	53300000	0	208
k16_8f53d4f9	chr9	534	53400000	0	215
k16_8f53d4f9	chr9	535	53500000	0	276
k16_8f53d4f9	chr9	536	53600000	0	250
k16_8f53d4f9	chr9	537	53700000	0	253
k16_8f53d4f9	chr9	538	53800000	0	257
k16_8f53d4f9	chr9	539	53900000	0	212
k16_8f53d4f9	chr9	540	54000000	0	160
k16_8f53d4f9	chr9	541	54100000	0	259
k16_8f53d4f9	chr9	542	54200000	0	266
k16_8f53d4f9	chr9	543	54300000	0	261
k16_8f53d4f9	chr9	544	54400000	0	190
k16_8f53d4f9	chr9	545	54500000	0	222
k16_8f53d4f9	chr9	546	54600000	0	231
k16_8f53d4f9	chr9	547	54700000	0	237
k16_8f53d4f9	chr9	548	54800000	0	288
k16_8f53d4f9	chr9	549	54900000	0	231
k16_8f53d4f9	chr9	550	55000000	0	271
k16_8f53d4f9	chr9	551	55100000	0	228
k16_8f53d4f9	chr9	552	55200000	0	258
k16_8f53d4f9	chr9	553	55300000	0	216
k16_8f53d4f9	chr9	554	55400000	0	265
k16_8f53d4f9	chr9	555	55500000	0	274
k16_8f53d4f9	chr9	556	55600000	0	238
k16_8f53d4f9	chr9	557	55700000	0	254
k16_8f53d4f9	chr9	558	55800000	0	152
k16_8f53d4f9	chr9	559	55900000	0	272
k16_8f53d4f9	chr9	560	56000000	0	242
k16_8f53d4f9	chr9	561	56100000	0	246
k16_8f53d4f9	chr9	562	56200000	0	244
k16_8f53d4f9	chr9	563	56300000	0	259
k16_8f53d4f9	chr9	564	56400000	0	247
k16_8f53d4f9	chr9	565	56500000	0	233
k16_8f53d4f9	chr9	566	56600000	0	285
k16_8f53d4f9	chr9	567	56700000	0	284
k16_8f53d4f9	chr9	568	56800000	0	281
k16_8f53d4f9	chr9	569	56900000	0	262
k16_8f53d4f9	chr9	570	57000000	0	254
k16_8f53d4f9	chr9	571	57100000	0	242
k16_8f53d4f9	chr9	572	57200000	0	238
k16_8f53d4f9	chr9	573	57300000	0	256
k16_8f53d4f9	chr9	574	57400000	0	218
k16_8f53d4f9	chr9	575	57500000	0	163
k16_8f53d4f9	chr9	576	57600000	0	201
k16_8f53d4f9	chr9	577	57700000	0	276
k16_8f53d4f9	chr9	578	57800000	0	268
k16_8f53d4f9	chr9	579	57900000	0	269
k16_8f53d4f9	chr9	580	58000000	0	283
k16_8f53d4f9	chr9	581	58100000	0	269
k16_8f53d4f9	chr9	582	58200000	0	151
k16_8f53d4f9	chr9	583	58300000	0	205
k16_8f53d4f9	chr9	584	58400000	0	280
k16_8f53d4f9	chr9	585	58500000	0	282
k16_8f53d4f9	chr9	586	58600000	0	291
k16_8f53d4f9	chr9	587	58700000	0	276
k16_8f53d4f9	chr9	588	58800000	0	310
k16_8f53d4f9	chr9	589	58900000	0	175
k16_8f53d4f9	chr9	590	59000000	0	270
k16_8f53d4f9	chr9	591	59100000	0	240
k16_8f53d4f9	chr9	592	59200000	0	258
k16_8f53d4f9	chr9	593	59300000	0	272
k16_8f53d4f9	chr9	594	59400000	0	262
k16_8f53d4f9	chr9	595	59500000	0	285
k16_8f53d4f9	chr9	596	59600000	0	231
k16_8f53d4f9	chr9	597	59700000	0	276
k16_8f53d4f9	chr9	598	59800000	0	240
k16_8f53d4f9	chr9	599	59900000	0	232
k16_8f53d4f9	chr9	600	60000000	0	232
k16_8f53d4f9	chr9	601	60100000	0	256
k16_8f53d4f9	chr9	602	60200000	0	224
k16_8f53d4f9	chr9	603	60300000	0	219
k16_8f53d4f9	chr9	604	60400000	0	228
k16_8f53d4f9	chr9	605	60500000	0	216
k16_8f53d4f9	chr9	606	60600000	0	224
k16_8f53d4f9	chr9	607	60700000	0	245
k16_8f53d4f9	chr9	608	60800000	0	273
k16_8f53d4f9	chr9	609	60900000	0	209
k16_8f53d4f9	chr9	610	61000000	0	185
k16_8f53d4f9	chr9	611	61100000	0	223
k16_8f53d4f9	chr9	612	61200000	0	174
k16_8f53d4f9	chr9	613	61300000	0	262
k16_8f53d4f9	chr9	614	61400000	0	253
k16_8f53d4f9	chr9	615	61500000	0	297
k16_8f53d4f9	chr9	616	61600000	0	202
k16_8f53d4f9	chr9	617	61700000	0	255
k16_8f53d4f9	chr9	618	61800000	0	265
k16_8f53d4f9	chr9	619	61900000	0	234
k16_8f53d4f9	chr9	620	62000000	0	187
k16_8f53d4f9	chr9	621	62100000	0	267
k16_8f53d4f9	chr9	622	62200000	0	225
k16_8f53d4f9	chr9	623	62300000	0	281
k16_8f53d4f9	chr9	624	62400000	0	244
k16_8f53d4f9	chr9	625	62500000	0	253
k16_8f53d4f9	chr9	626	62600000	0	269
k16_8f53d4f9	chr9	627	62700000	0	207
k16_8f53d4f9	chr9	628	62800000	0	162
k16_8f53d4f9	chr9	629	62900000	0	268
k16_8f53d4f9	chr9	630	63000000	0	267
k16_8f53d4f9	chr9	631	63100000	0	260
k16_8f53d4f9	chr9	632	63200000	0	196
k16_8f53d4f9	chr9	633	63300000	0	233
k16_8f53d4f9	chr9	634	63400000	0	271
k16_8f53d4f9	chr9	635	63500000	0	242
k16_8f53d4f9	chr9	636	63600000	0	287
k16_8f53d4f9	chr9	637	63700000	0	259
k16_8f53d4f9	chr9	638	63800000	0	310
k16_8f53d4f9	chr9	639	63900000	0	245
k16_8f53d4f9	chr9	640	64000000	0	207
k16_8f53d4f9	chr9	641	64100000	0	298
k16_8f53d4f9	chr9	642	64200000	0	271
k16_8f53d4f9	chr9	643	64300000	0	203
k16_8f53d4f9	chr9	644	64400000	0	230
k16_8f53d4f9	chr9	645	64500000	0	178
k16_8f53d4f9	chr9	646	64600000	0	168
k16_8f53d4f9	chr9	647	64700000	0	263
k16_8f53d4f9	chr9	648	64800000	0	154
k16_8f53d4f9	chr9	649	64900000	0	218
k16_8f53d4f9	chr9	650	65000000	0	157
k16_8f53d4f9	chr9	651	65100000	0	229
k16_8f53d4f9	chr9	652	65200000	0	210
k16_8f53d4f9	chr9	653	65300000	0	299
k16_8f53d4f9	chr9	654	65400000	0	242
k16_8f53d4f9	chr9	655	65500000	0	263
k16_8f53d4f9	chr9	656	65600000	0	263
k16_8f53d4f9	chr9	657	65700000	0	227
k16_8f53d4f9	chr9	658	65800000	0	237
k16_8f53d4f9	chr9	659	65900000	0	248
k16_8f53d4f9	chr9	660	66000000	0	260
k16_8f53d4f9	chr9	661	66100000	0	261
k16_8f53d4f9	chr9	662	66200000	0	237
k16_8f53d4f9	chr9	663	66300000	0	249
k16_8f53d4f9	chr9	664	66400000	0	144
k16_8f53d4f9	chr9	665	66500000	0	269
k16_8f53d4f9	chr9	666	66600000	0	248
k16_8f53d4f9	chr9	667	66700000	0	249
k16_8f53d4f9	chr9	668	66800000	0	241
