query_index	kmer_id	region	exact_distance	query_position_1based	weighted_count
58	k16_80a0d3cd	HSat3	2	8	0
58	k16_80a0d3cd	HSat3	2	9	0
58	k16_80a0d3cd	HSat3	2	10	0
58	k16_80a0d3cd	HSat3	2	11	107
58	k16_80a0d3cd	HSat3	2	12	32
58	k16_80a0d3cd	HSat3	2	13	10355
58	k16_80a0d3cd	HSat3	2	14	1413
58	k16_80a0d3cd	HSat3	2	15	902
58	k16_80a0d3cd	HSat3	2	16	1203
58	k16_80a0d3cd	HSat23	1	1	10328
58	k16_80a0d3cd	HSat23	1	2	8
58	k16_80a0d3cd	HSat23	1	3	6606
58	k16_80a0d3cd	HSat23	1	4	1113250
58	k16_80a0d3cd	HSat23	1	5	807
58	k16_80a0d3cd	HSat23	1	6	2212
58	k16_80a0d3cd	HSat23	1	7	1098
58	k16_80a0d3cd	HSat23	1	8	7394
58	k16_80a0d3cd	HSat23	1	9	704
58	k16_80a0d3cd	HSat23	1	10	2542
58	k16_80a0d3cd	HSat23	1	11	1126
58	k16_80a0d3cd	HSat23	1	12	356
58	k16_80a0d3cd	HSat23	1	13	1047388
58	k16_80a0d3cd	HSat23	1	14	508
58	k16_80a0d3cd	HSat23	1	15	184
58	k16_80a0d3cd	HSat23	1	16	7638
58	k16_80a0d3cd	HSat23	2	1	3129506
58	k16_80a0d3cd	HSat23	2	2	37349
58	k16_80a0d3cd	HSat23	2	3	2001143
58	k16_80a0d3cd	HSat23	2	4	35593204
58	k16_80a0d3cd	HSat23	2	5	674538
58	k16_80a0d3cd	HSat23	2	6	179214
58	k16_80a0d3cd	HSat23	2	7	1720979
58	k16_80a0d3cd	HSat23	2	8	2796351
58	k16_80a0d3cd	HSat23	2	9	17861
58	k16_80a0d3cd	HSat23	2	10	123720
58	k16_80a0d3cd	HSat23	2	11	76139
58	k16_80a0d3cd	HSat23	2	12	207234
58	k16_80a0d3cd	HSat23	2	13	39785588
58	k16_80a0d3cd	HSat23	2	14	827178
58	k16_80a0d3cd	HSat23	2	15	62977
58	k16_80a0d3cd	HSat23	2	16	2940243
58	k16_80a0d3cd	background	1	1	8339
58	k16_80a0d3cd	background	1	2	138
58	k16_80a0d3cd	background	1	3	2406
58	k16_80a0d3cd	background	1	4	4018
58	k16_80a0d3cd	background	1	5	2425
58	k16_80a0d3cd	background	1	6	3691
58	k16_80a0d3cd	background	1	7	2794
58	k16_80a0d3cd	background	1	8	839
58	k16_80a0d3cd	background	1	9	3949
58	k16_80a0d3cd	background	1	10	5468
58	k16_80a0d3cd	background	1	11	2
58	k16_80a0d3cd	background	1	12	3937
58	k16_80a0d3cd	background	1	13	4847
58	k16_80a0d3cd	background	1	14	6590
58	k16_80a0d3cd	background	1	15	3626
58	k16_80a0d3cd	background	1	16	7041
58	k16_80a0d3cd	background	2	1	236341
58	k16_80a0d3cd	background	2	2	92133
58	k16_80a0d3cd	background	2	3	126285
58	k16_80a0d3cd	background	2	4	182154
58	k16_80a0d3cd	background	2	5	163873
58	k16_80a0d3cd	background	2	6	233558
58	k16_80a0d3cd	background	2	7	143617
58	k16_80a0d3cd	background	2	8	125197
58	k16_80a0d3cd	background	2	9	198980
58	k16_80a0d3cd	background	2	10	227932
58	k16_80a0d3cd	background	2	11	124677
58	k16_80a0d3cd	background	2	12	153703
58	k16_80a0d3cd	background	2	13	256802
58	k16_80a0d3cd	background	2	14	271873
58	k16_80a0d3cd	background	2	15	126937
58	k16_80a0d3cd	background	2	16	312994
59	k16_8320d364	HSat2	1	1	1951
59	k16_8320d364	HSat2	1	2	204
59	k16_8320d364	HSat2	1	3	825
59	k16_8320d364	HSat2	1	4	16110
59	k16_8320d364	HSat2	1	5	4762502
59	k16_8320d364	HSat2	1	6	448
59	k16_8320d364	HSat2	1	7	111
59	k16_8320d364	HSat2	1	8	859
59	k16_8320d364	HSat2	1	9	853
59	k16_8320d364	HSat2	1	10	717
59	k16_8320d364	HSat2	1	11	2274
59	k16_8320d364	HSat2	1	12	763
59	k16_8320d364	HSat2	1	13	9421
59	k16_8320d364	HSat2	1	14	48715
59	k16_8320d364	HSat2	1	15	4290566
59	k16_8320d364	HSat2	1	16	764
59	k16_8320d364	HSat2	2	1	205842
59	k16_8320d364	HSat2	2	2	29913
59	k16_8320d364	HSat2	2	3	45992
59	k16_8320d364	HSat2	2	4	3272539
59	k16_8320d364	HSat2	2	5	20229964
59	k16_8320d364	HSat2	2	6	126354
59	k16_8320d364	HSat2	2	7	86078
59	k16_8320d364	HSat2	2	8	39724
59	k16_8320d364	HSat2	2	9	521248
59	k16_8320d364	HSat2	2	10	88468
59	k16_8320d364	HSat2	2	11	41926
59	k16_8320d364	HSat2	2	12	48728
59	k16_8320d364	HSat2	2	13	352379
59	k16_8320d364	HSat2	2	14	1058757
59	k16_8320d364	HSat2	2	15	23505546
59	k16_8320d364	HSat2	2	16	219428
59	k16_8320d364	HSat3	1	1	0
59	k16_8320d364	HSat3	1	2	0
59	k16_8320d364	HSat3	1	3	0
59	k16_8320d364	HSat3	1	4	0
59	k16_8320d364	HSat3	1	5	172
59	k16_8320d364	HSat3	1	6	0
59	k16_8320d364	HSat3	1	7	0
59	k16_8320d364	HSat3	1	8	0
59	k16_8320d364	HSat3	1	9	0
59	k16_8320d364	HSat3	1	10	0
59	k16_8320d364	HSat3	1	11	0
59	k16_8320d364	HSat3	1	12	752
59	k16_8320d364	HSat3	1	13	1
59	k16_8320d364	HSat3	1	14	20
59	k16_8320d364	HSat3	1	15	4
59	k16_8320d364	HSat3	1	16	197
59	k16_8320d364	HSat3	2	1	717
59	k16_8320d364	HSat3	2	2	0
59	k16_8320d364	HSat3	2	3	4
59	k16_8320d364	HSat3	2	4	1199
59	k16_8320d364	HSat3	2	5	108660
59	k16_8320d364	HSat3	2	6	55
59	k16_8320d364	HSat3	2	7	127
59	k16_8320d364	HSat3	2	8	41
59	k16_8320d364	HSat3	2	9	4
59	k16_8320d364	HSat3	2	10	13
59	k16_8320d364	HSat3	2	11	3
59	k16_8320d364	HSat3	2	12	124221
59	k16_8320d364	HSat3	2	13	3828
59	k16_8320d364	HSat3	2	14	46912
59	k16_8320d364	HSat3	2	15	9004
59	k16_8320d364	HSat3	2	16	53686
59	k16_8320d364	HSat23	1	1	1951
59	k16_8320d364	HSat23	1	2	204
59	k16_8320d364	HSat23	1	3	825
59	k16_8320d364	HSat23	1	4	16110
59	k16_8320d364	HSat23	1	5	4762674
59	k16_8320d364	HSat23	1	6	448
59	k16_8320d364	HSat23	1	7	111
59	k16_8320d364	HSat23	1	8	859
59	k16_8320d364	HSat23	1	9	853
59	k16_8320d364	HSat23	1	10	717
59	k16_8320d364	HSat23	1	11	2274
59	k16_8320d364	HSat23	1	12	1515
59	k16_8320d364	HSat23	1	13	9422
59	k16_8320d364	HSat23	1	14	48735
59	k16_8320d364	HSat23	1	15	4290570
59	k16_8320d364	HSat23	1	16	961
59	k16_8320d364	HSat23	2	1	206559
59	k16_8320d364	HSat23	2	2	29913
59	k16_8320d364	HSat23	2	3	45996
59	k16_8320d364	HSat23	2	4	3273738
59	k16_8320d364	HSat23	2	5	20338850
59	k16_8320d364	HSat23	2	6	126409
59	k16_8320d364	HSat23	2	7	86205
59	k16_8320d364	HSat23	2	8	39765
59	k16_8320d364	HSat23	2	9	521252
59	k16_8320d364	HSat23	2	10	88481
59	k16_8320d364	HSat23	2	11	41929
59	k16_8320d364	HSat23	2	12	172949
59	k16_8320d364	HSat23	2	13	356214
59	k16_8320d364	HSat23	2	14	1105679
59	k16_8320d364	HSat23	2	15	23514783
59	k16_8320d364	HSat23	2	16	273114
59	k16_8320d364	background	1	1	77
59	k16_8320d364	background	1	2	0
59	k16_8320d364	background	1	3	6
59	k16_8320d364	background	1	4	676
59	k16_8320d364	background	1	5	14957
59	k16_8320d364	background	1	6	166
59	k16_8320d364	background	1	7	4
59	k16_8320d364	background	1	8	3
59	k16_8320d364	background	1	9	29
59	k16_8320d364	background	1	10	6
59	k16_8320d364	background	1	11	2
59	k16_8320d364	background	1	12	428
59	k16_8320d364	background	1	13	4490
59	k16_8320d364	background	1	14	3733
59	k16_8320d364	background	1	15	12098
59	k16_8320d364	background	1	16	5
59	k16_8320d364	background	2	1	62504
59	k16_8320d364	background	2	2	17375
59	k16_8320d364	background	2	3	16726
59	k16_8320d364	background	2	4	42855
59	k16_8320d364	background	2	5	106593
59	k16_8320d364	background	2	6	151790
59	k16_8320d364	background	2	7	19383
59	k16_8320d364	background	2	8	25971
59	k16_8320d364	background	2	9	98227
59	k16_8320d364	background	2	10	36441
59	k16_8320d364	background	2	11	17870
59	k16_8320d364	background	2	12	29517
59	k16_8320d364	background	2	13	129949
59	k16_8320d364	background	2	14	183972
59	k16_8320d364	background	2	15	101989
59	k16_8320d364	background	2	16	18892
60	k16_83415831	HSat2	1	1	0
60	k16_83415831	HSat2	1	2	0
60	k16_83415831	HSat2	1	3	0
60	k16_83415831	HSat2	1	4	0
60	k16_83415831	HSat2	1	5	0
60	k16_83415831	HSat2	1	6	0
60	k16_83415831	HSat2	1	7	0
60	k16_83415831	HSat2	1	8	0
60	k16_83415831	HSat2	1	9	0
60	k16_83415831	HSat2	1	10	0
60	k16_83415831	HSat2	1	11	0
60	k16_83415831	HSat2	1	12	0
60	k16_83415831	HSat2	1	13	0
60	k16_83415831	HSat2	1	14	0
60	k16_83415831	HSat2	1	15	0
60	k16_83415831	HSat2	1	16	0
60	k16_83415831	HSat2	2	1	0
60	k16_83415831	HSat2	2	2	0
60	k16_83415831	HSat2	2	3	0
60	k16_83415831	HSat2	2	4	0
60	k16_83415831	HSat2	2	5	145
60	k16_83415831	HSat2	2	6	95
60	k16_83415831	HSat2	2	7	0
60	k16_83415831	HSat2	2	8	583
60	k16_83415831	HSat2	2	9	2
60	k16_83415831	HSat2	2	10	4
60	k16_83415831	HSat2	2	11	0
60	k16_83415831	HSat2	2	12	0
60	k16_83415831	HSat2	2	13	0
60	k16_83415831	HSat2	2	14	0
60	k16_83415831	HSat2	2	15	629
60	k16_83415831	HSat2	2	16	132
60	k16_83415831	HSat3	1	1	543
60	k16_83415831	HSat3	1	2	1705
60	k16_83415831	HSat3	1	3	1335
60	k16_83415831	HSat3	1	4	184
60	k16_83415831	HSat3	1	5	1007284
60	k16_83415831	HSat3	1	6	16
60	k16_83415831	HSat3	1	7	3067
60	k16_83415831	HSat3	1	8	3472
60	k16_83415831	HSat3	1	9	1416
60	k16_83415831	HSat3	1	10	756
60	k16_83415831	HSat3	1	11	191
60	k16_83415831	HSat3	1	12	71
60	k16_83415831	HSat3	1	13	4167627
60	k16_83415831	HSat3	1	14	413
60	k16_83415831	HSat3	1	15	114478
60	k16_83415831	HSat3	1	16	141946
60	k16_83415831	HSat3	2	1	137372
60	k16_83415831	HSat3	2	2	52430
60	k16_83415831	HSat3	2	3	74678
60	k16_83415831	HSat3	2	4	73166
60	k16_83415831	HSat3	2	5	5857425
60	k16_83415831	HSat3	2	6	65891
60	k16_83415831	HSat3	2	7	65094
60	k16_83415831	HSat3	2	8	224083
60	k16_83415831	HSat3	2	9	397736
60	k16_83415831	HSat3	2	10	264074
60	k16_83415831	HSat3	2	11	141189
60	k16_83415831	HSat3	2	12	22471
60	k16_83415831	HSat3	2	13	12594986
60	k16_83415831	HSat3	2	14	80853
60	k16_83415831	HSat3	2	15	11824195
60	k16_83415831	HSat3	2	16	6556239
60	k16_83415831	HSat23	1	1	543
60	k16_83415831	HSat23	1	2	1705
60	k16_83415831	HSat23	1	3	1335
60	k16_83415831	HSat23	1	4	184
60	k16_83415831	HSat23	1	5	1007284
60	k16_83415831	HSat23	1	6	16
60	k16_83415831	HSat23	1	7	3067
60	k16_83415831	HSat23	1	8	3472
60	k16_83415831	HSat23	1	9	1416
60	k16_83415831	HSat23	1	10	756
60	k16_83415831	HSat23	1	11	191
60	k16_83415831	HSat23	1	12	71
60	k16_83415831	HSat23	1	13	4167627
60	k16_83415831	HSat23	1	14	413
60	k16_83415831	HSat23	1	15	114478
60	k16_83415831	HSat23	1	16	141946
60	k16_83415831	HSat23	2	1	137372
60	k16_83415831	HSat23	2	2	52430
60	k16_83415831	HSat23	2	3	74678
60	k16_83415831	HSat23	2	4	73166
60	k16_83415831	HSat23	2	5	5857570
60	k16_83415831	HSat23	2	6	65986
60	k16_83415831	HSat23	2	7	65094
60	k16_83415831	HSat23	2	8	224666
60	k16_83415831	HSat23	2	9	397738
60	k16_83415831	HSat23	2	10	264078
60	k16_83415831	HSat23	2	11	141189
60	k16_83415831	HSat23	2	12	22471
60	k16_83415831	HSat23	2	13	12594986
60	k16_83415831	HSat23	2	14	80853
60	k16_83415831	HSat23	2	15	11824824
60	k16_83415831	HSat23	2	16	6556371
60	k16_83415831	background	1	1	0
60	k16_83415831	background	1	2	0
60	k16_83415831	background	1	3	0
60	k16_83415831	background	1	4	890
60	k16_83415831	background	1	5	17
60	k16_83415831	background	1	6	440
60	k16_83415831	background	1	7	440
60	k16_83415831	background	1	8	555
60	k16_83415831	background	1	9	443
60	k16_83415831	background	1	10	2139
60	k16_83415831	background	1	11	34548
60	k16_83415831	background	1	12	1319
60	k16_83415831	background	1	13	53
60	k16_83415831	background	1	14	337
60	k16_83415831	background	1	15	7408
60	k16_83415831	background	1	16	455
60	k16_83415831	background	2	1	27684
60	k16_83415831	background	2	2	6315
60	k16_83415831	background	2	3	13829
60	k16_83415831	background	2	4	154687
60	k16_83415831	background	2	5	28827
60	k16_83415831	background	2	6	8008
60	k16_83415831	background	2	7	15828
60	k16_83415831	background	2	8	14422
60	k16_83415831	background	2	9	15112
60	k16_83415831	background	2	10	159287
60	k16_83415831	background	2	11	910187
60	k16_83415831	background	2	12	11092
60	k16_83415831	background	2	13	13317
60	k16_83415831	background	2	14	28862
60	k16_83415831	background	2	15	687241
60	k16_83415831	background	2	16	36710
61	k16_8b53d0e1	HSat2	1	1	2114
61	k16_8b53d0e1	HSat2	1	2	3535
61	k16_8b53d0e1	HSat2	1	3	129830
61	k16_8b53d0e1	HSat2	1	4	2407
61	k16_8b53d0e1	HSat2	1	5	2855
61	k16_8b53d0e1	HSat2	1	6	14189
61	k16_8b53d0e1	HSat2	1	7	3200
61	k16_8b53d0e1	HSat2	1	8	6905
61	k16_8b53d0e1	HSat2	1	9	777
61	k16_8b53d0e1	HSat2	1	10	4991
61	k16_8b53d0e1	HSat2	1	11	75063
61	k16_8b53d0e1	HSat2	1	12	15422
61	k16_8b53d0e1	HSat2	1	13	3848
61	k16_8b53d0e1	HSat2	1	14	4081
61	k16_8b53d0e1	HSat2	1	15	2570
61	k16_8b53d0e1	HSat2	1	16	4183840
61	k16_8b53d0e1	HSat2	2	1	401441
61	k16_8b53d0e1	HSat2	2	2	334573
61	k16_8b53d0e1	HSat2	2	3	17115190
61	k16_8b53d0e1	HSat2	2	4	134431
61	k16_8b53d0e1	HSat2	2	5	95640
61	k16_8b53d0e1	HSat2	2	6	750964
61	k16_8b53d0e1	HSat2	2	7	79593
61	k16_8b53d0e1	HSat2	2	8	317215
61	k16_8b53d0e1	HSat2	2	9	72690
61	k16_8b53d0e1	HSat2	2	10	1742480
61	k16_8b53d0e1	HSat2	2	11	21535823
61	k16_8b53d0e1	HSat2	2	12	755469
61	k16_8b53d0e1	HSat2	2	13	273193
61	k16_8b53d0e1	HSat2	2	14	694258
61	k16_8b53d0e1	HSat2	2	15	1168004
61	k16_8b53d0e1	HSat2	2	16	37545944
61	k16_8b53d0e1	HSat3	1	1	354
61	k16_8b53d0e1	HSat3	1	2	0
61	k16_8b53d0e1	HSat3	1	3	383
61	k16_8b53d0e1	HSat3	1	4	429
61	k16_8b53d0e1	HSat3	1	5	0
61	k16_8b53d0e1	HSat3	1	6	0
61	k16_8b53d0e1	HSat3	1	7	7
61	k16_8b53d0e1	HSat3	1	8	0
61	k16_8b53d0e1	HSat3	1	9	0
61	k16_8b53d0e1	HSat3	1	10	0
61	k16_8b53d0e1	HSat3	1	11	2195
61	k16_8b53d0e1	HSat3	1	12	0
61	k16_8b53d0e1	HSat3	1	13	0
61	k16_8b53d0e1	HSat3	1	14	2499
61	k16_8b53d0e1	HSat3	1	15	1817
61	k16_8b53d0e1	HSat3	1	16	2808
61	k16_8b53d0e1	HSat3	2	1	8618
61	k16_8b53d0e1	HSat3	2	2	1101
61	k16_8b53d0e1	HSat3	2	3	76849
61	k16_8b53d0e1	HSat3	2	4	435
61	k16_8b53d0e1	HSat3	2	5	1194
61	k16_8b53d0e1	HSat3	2	6	873
61	k16_8b53d0e1	HSat3	2	7	2076
61	k16_8b53d0e1	HSat3	2	8	15
61	k16_8b53d0e1	HSat3	2	9	42
61	k16_8b53d0e1	HSat3	2	10	1946
61	k16_8b53d0e1	HSat3	2	11	57357
61	k16_8b53d0e1	HSat3	2	12	2446
61	k16_8b53d0e1	HSat3	2	13	83
61	k16_8b53d0e1	HSat3	2	14	151145
61	k16_8b53d0e1	HSat3	2	15	157853
61	k16_8b53d0e1	HSat3	2	16	15529
61	k16_8b53d0e1	HSat23	1	1	2468
61	k16_8b53d0e1	HSat23	1	2	3535
61	k16_8b53d0e1	HSat23	1	3	130213
61	k16_8b53d0e1	HSat23	1	4	2836
61	k16_8b53d0e1	HSat23	1	5	2855
61	k16_8b53d0e1	HSat23	1	6	14189
61	k16_8b53d0e1	HSat23	1	7	3207
61	k16_8b53d0e1	HSat23	1	8	6905
61	k16_8b53d0e1	HSat23	1	9	777
61	k16_8b53d0e1	HSat23	1	10	4991
61	k16_8b53d0e1	HSat23	1	11	77267
61	k16_8b53d0e1	HSat23	1	12	15422
61	k16_8b53d0e1	HSat23	1	13	3848
61	k16_8b53d0e1	HSat23	1	14	6580
61	k16_8b53d0e1	HSat23	1	15	4387
61	k16_8b53d0e1	HSat23	1	16	4186726
61	k16_8b53d0e1	HSat23	2	1	410069
61	k16_8b53d0e1	HSat23	2	2	335674
61	k16_8b53d0e1	HSat23	2	3	17192242
61	k16_8b53d0e1	HSat23	2	4	134866
61	k16_8b53d0e1	HSat23	2	5	96850
61	k16_8b53d0e1	HSat23	2	6	751840
61	k16_8b53d0e1	HSat23	2	7	81669
61	k16_8b53d0e1	HSat23	2	8	317230
61	k16_8b53d0e1	HSat23	2	9	72732
61	k16_8b53d0e1	HSat23	2	10	1744448
61	k16_8b53d0e1	HSat23	2	11	21593277
61	k16_8b53d0e1	HSat23	2	12	757953
61	k16_8b53d0e1	HSat23	2	13	273308
61	k16_8b53d0e1	HSat23	2	14	845418
61	k16_8b53d0e1	HSat23	2	15	1325857
61	k16_8b53d0e1	HSat23	2	16	37561839
61	k16_8b53d0e1	background	1	1	7
61	k16_8b53d0e1	background	1	2	1102
61	k16_8b53d0e1	background	1	3	2817
61	k16_8b53d0e1	background	1	4	529
61	k16_8b53d0e1	background	1	5	1111
61	k16_8b53d0e1	background	1	6	35
61	k16_8b53d0e1	background	1	7	1213
61	k16_8b53d0e1	background	1	8	1023
61	k16_8b53d0e1	background	1	9	2330
61	k16_8b53d0e1	background	1	10	805
61	k16_8b53d0e1	background	1	11	977
61	k16_8b53d0e1	background	1	12	517
61	k16_8b53d0e1	background	1	13	458
61	k16_8b53d0e1	background	1	14	9
61	k16_8b53d0e1	background	1	15	1697
61	k16_8b53d0e1	background	1	16	13213
61	k16_8b53d0e1	background	2	1	56819
61	k16_8b53d0e1	background	2	2	40844
61	k16_8b53d0e1	background	2	3	110746
61	k16_8b53d0e1	background	2	4	52001
61	k16_8b53d0e1	background	2	5	61781
61	k16_8b53d0e1	background	2	6	39320
61	k16_8b53d0e1	background	2	7	46681
61	k16_8b53d0e1	background	2	8	38682
61	k16_8b53d0e1	background	2	9	48906
61	k16_8b53d0e1	background	2	10	63737
61	k16_8b53d0e1	background	2	11	103207
61	k16_8b53d0e1	background	2	12	54521
61	k16_8b53d0e1	background	2	13	37465
61	k16_8b53d0e1	background	2	14	54957
61	k16_8b53d0e1	background	2	15	60867
61	k16_8b53d0e1	background	2	16	181642
62	k16_8ba0e809	HSat2	1	1	0
62	k16_8ba0e809	HSat2	1	2	0
62	k16_8ba0e809	HSat2	1	3	7722
62	k16_8ba0e809	HSat2	1	4	0
62	k16_8ba0e809	HSat2	1	5	0
62	k16_8ba0e809	HSat2	1	6	0
62	k16_8ba0e809	HSat2	1	7	0
62	k16_8ba0e809	HSat2	1	8	0
62	k16_8ba0e809	HSat2	1	9	0
62	k16_8ba0e809	HSat2	1	10	21
62	k16_8ba0e809	HSat2	1	11	0
62	k16_8ba0e809	HSat2	1	12	0
62	k16_8ba0e809	HSat2	1	13	4
62	k16_8ba0e809	HSat2	1	14	180
62	k16_8ba0e809	HSat2	1	15	27
62	k16_8ba0e809	HSat2	1	16	613
62	k16_8ba0e809	HSat2	2	1	3747
62	k16_8ba0e809	HSat2	2	2	2
62	k16_8ba0e809	HSat2	2	3	125473
62	k16_8ba0e809	HSat2	2	4	1
62	k16_8ba0e809	HSat2	2	5	975
62	k16_8ba0e809	HSat2	2	6	786
62	k16_8ba0e809	HSat2	2	7	0
62	k16_8ba0e809	HSat2	2	8	1230
62	k16_8ba0e809	HSat2	2	9	526
62	k16_8ba0e809	HSat2	2	10	204031
62	k16_8ba0e809	HSat2	2	11	1131
62	k16_8ba0e809	HSat2	2	12	0
62	k16_8ba0e809	HSat2	2	13	100573
62	k16_8ba0e809	HSat2	2	14	106342
62	k16_8ba0e809	HSat2	2	15	53108
62	k16_8ba0e809	HSat2	2	16	169213
62	k16_8ba0e809	HSat3	1	1	5067
62	k16_8ba0e809	HSat3	1	2	12372
62	k16_8ba0e809	HSat3	1	3	512742
62	k16_8ba0e809	HSat3	1	4	932
62	k16_8ba0e809	HSat3	1	5	1743
62	k16_8ba0e809	HSat3	1	6	3451
62	k16_8ba0e809	HSat3	1	7	26
62	k16_8ba0e809	HSat3	1	8	2615
62	k16_8ba0e809	HSat3	1	9	1323
62	k16_8ba0e809	HSat3	1	10	4451
62	k16_8ba0e809	HSat3	1	11	14842
62	k16_8ba0e809	HSat3	1	12	44
62	k16_8ba0e809	HSat3	1	13	5285
62	k16_8ba0e809	HSat3	1	14	571895
62	k16_8ba0e809	HSat3	1	15	3475
62	k16_8ba0e809	HSat3	1	16	2273646
62	k16_8ba0e809	HSat3	2	1	726925
62	k16_8ba0e809	HSat3	2	2	107153
62	k16_8ba0e809	HSat3	2	3	46176220
62	k16_8ba0e809	HSat3	2	4	181739
62	k16_8ba0e809	HSat3	2	5	175978
62	k16_8ba0e809	HSat3	2	6	375109
62	k16_8ba0e809	HSat3	2	7	32091
62	k16_8ba0e809	HSat3	2	8	250322
62	k16_8ba0e809	HSat3	2	9	238304
62	k16_8ba0e809	HSat3	2	10	170778
62	k16_8ba0e809	HSat3	2	11	1454874
62	k16_8ba0e809	HSat3	2	12	89231
62	k16_8ba0e809	HSat3	2	13	239318
62	k16_8ba0e809	HSat3	2	14	47926878
62	k16_8ba0e809	HSat3	2	15	287825
62	k16_8ba0e809	HSat3	2	16	40357527
62	k16_8ba0e809	HSat23	1	1	5067
62	k16_8ba0e809	HSat23	1	2	12372
62	k16_8ba0e809	HSat23	1	3	520467
62	k16_8ba0e809	HSat23	1	4	932
62	k16_8ba0e809	HSat23	1	5	1743
62	k16_8ba0e809	HSat23	1	6	3451
62	k16_8ba0e809	HSat23	1	7	26
62	k16_8ba0e809	HSat23	1	8	2615
62	k16_8ba0e809	HSat23	1	9	1323
62	k16_8ba0e809	HSat23	1	10	4472
62	k16_8ba0e809	HSat23	1	11	14842
62	k16_8ba0e809	HSat23	1	12	44
62	k16_8ba0e809	HSat23	1	13	5289
62	k16_8ba0e809	HSat23	1	14	572085
62	k16_8ba0e809	HSat23	1	15	3502
62	k16_8ba0e809	HSat23	1	16	2274272
62	k16_8ba0e809	HSat23	2	1	730677
62	k16_8ba0e809	HSat23	2	2	107155
62	k16_8ba0e809	HSat23	2	3	46301823
62	k16_8ba0e809	HSat23	2	4	181740
62	k16_8ba0e809	HSat23	2	5	176953
62	k16_8ba0e809	HSat23	2	6	375900
62	k16_8ba0e809	HSat23	2	7	32091
62	k16_8ba0e809	HSat23	2	8	251585
62	k16_8ba0e809	HSat23	2	9	238830
62	k16_8ba0e809	HSat23	2	10	374809
62	k16_8ba0e809	HSat23	2	11	1456005
62	k16_8ba0e809	HSat23	2	12	89231
62	k16_8ba0e809	HSat23	2	13	339909
62	k16_8ba0e809	HSat23	2	14	48033532
62	k16_8ba0e809	HSat23	2	15	340933
62	k16_8ba0e809	HSat23	2	16	40526987
62	k16_8ba0e809	background	1	1	6272
62	k16_8ba0e809	background	1	2	1992
62	k16_8ba0e809	background	1	3	3457
62	k16_8ba0e809	background	1	4	3851
62	k16_8ba0e809	background	1	5	2975
62	k16_8ba0e809	background	1	6	9494
62	k16_8ba0e809	background	1	7	4660
62	k16_8ba0e809	background	1	8	3068
62	k16_8ba0e809	background	1	9	4251
62	k16_8ba0e809	background	1	10	2055
62	k16_8ba0e809	background	1	11	2469
62	k16_8ba0e809	background	1	12	4584
62	k16_8ba0e809	background	1	13	3222
62	k16_8ba0e809	background	1	14	4247
62	k16_8ba0e809	background	1	15	5207
62	k16_8ba0e809	background	1	16	10474
62	k16_8ba0e809	background	2	1	171028
62	k16_8ba0e809	background	2	2	106514
62	k16_8ba0e809	background	2	3	195530
62	k16_8ba0e809	background	2	4	169151
62	k16_8ba0e809	background	2	5	82648
62	k16_8ba0e809	background	2	6	188995
62	k16_8ba0e809	background	2	7	114227
62	k16_8ba0e809	background	2	8	90612
62	k16_8ba0e809	background	2	9	174282
62	k16_8ba0e809	background	2	10	85943
62	k16_8ba0e809	background	2	11	106228
62	k16_8ba0e809	background	2	12	107550
62	k16_8ba0e809	background	2	13	103946
62	k16_8ba0e809	background	2	14	177565
62	k16_8ba0e809	background	2	15	136636
62	k16_8ba0e809	background	2	16	333167
63	k16_8f53d4f9	HSat2	1	1	15128
63	k16_8f53d4f9	HSat2	1	2	1931
63	k16_8f53d4f9	HSat2	1	3	622
63	k16_8f53d4f9	HSat2	1	4	81
63	k16_8f53d4f9	HSat2	1	5	1612
63	k16_8f53d4f9	HSat2	1	6	15679
63	k16_8f53d4f9	HSat2	1	7	3464
63	k16_8f53d4f9	HSat2	1	8	12
63	k16_8f53d4f9	HSat2	1	9	471
63	k16_8f53d4f9	HSat2	1	10	3365
63	k16_8f53d4f9	HSat2	1	11	870980
63	k16_8f53d4f9	HSat2	1	12	4446
63	k16_8f53d4f9	HSat2	1	13	2258
63	k16_8f53d4f9	HSat2	1	14	4
63	k16_8f53d4f9	HSat2	1	15	5847682
63	k16_8f53d4f9	HSat2	1	16	994
63	k16_8f53d4f9	HSat2	2	1	7348913
63	k16_8f53d4f9	HSat2	2	2	78952
63	k16_8f53d4f9	HSat2	2	3	109222
63	k16_8f53d4f9	HSat2	2	4	145196
63	k16_8f53d4f9	HSat2	2	5	162672
63	k16_8f53d4f9	HSat2	2	6	2672587
63	k16_8f53d4f9	HSat2	2	7	674254
63	k16_8f53d4f9	HSat2	2	8	44426
63	k16_8f53d4f9	HSat2	2	9	84154
63	k16_8f53d4f9	HSat2	2	10	868629
63	k16_8f53d4f9	HSat2	2	11	59557562
63	k16_8f53d4f9	HSat2	2	12	3094103
63	k16_8f53d4f9	HSat2	2	13	2965878
63	k16_8f53d4f9	HSat2	2	14	53062
63	k16_8f53d4f9	HSat2	2	15	64786841
63	k16_8f53d4f9	HSat2	2	16	418809
63	k16_8f53d4f9	HSat3	1	1	13452457
63	k16_8f53d4f9	HSat3	1	2	365334
63	k16_8f53d4f9	HSat3	1	3	3414468
63	k16_8f53d4f9	HSat3	1	4	257369
63	k16_8f53d4f9	HSat3	1	5	423395
63	k16_8f53d4f9	HSat3	1	6	489544
